id,name,country,iso,latitude,longitude,image
1562731904,Matamey,Niger,NER,13.4,8.6,https://tse1.mm.bing.net/th?id=OIP.-8TwtlgBX6h3bFhcJm_IOQHaGF&pid=Api&P=0&w=300&h=300
1404376456,Embu,Kenya,KEN,-0.5389,37.4583,https://tse4.mm.bing.net/th?id=OIP.lSCErB6P1yxsGF0i6WjuQAHaEg&pid=Api&P=0&w=300&h=300
1862107520,Caripito,Venezuela,VEN,10.1167,-63.1,https://tse3.mm.bing.net/th?id=OIP.WVnajAZUpmQgEd1B9uCgwwHaFx&pid=Api&P=0&w=300&h=300
1360601862,Sumbawa Besar,Indonesia,IDN,-8.5,117.4167,https://tse3.mm.bing.net/th?id=OIP.hq8AYEX98sDaVXKKct_yCQHaDk&pid=Api&P=0&w=300&h=300
1792073114,Bucak,Turkey,TUR,37.4592,30.5953,https://tse1.mm.bing.net/th?id=OIP.Y-kQjzh6ARYU5ChgzuGxVwHaE-&pid=Api&P=0&w=300&h=300
1608825863,Maasin,Philippines,PHL,5.87,125,https://tse3.mm.bing.net/th?id=OIP.vkNCxNXlOzBO7brxFsuAmQHaE8&pid=Api&P=0&w=300&h=300
1356267635,Keitumkawn,India,IND,23.31,92.85,https://tse2.mm.bing.net/th?id=OIP.-mVwZ6yCj--ZRQJ-bX0IvAAAAA&pid=Api&P=0&w=300&h=300
1484240559,Autlan de Navarro,Mexico,MEX,19.7667,-104.3667,https://tse4.mm.bing.net/th?id=OIP.tj8J11_Q3o_KY1F6LZRg3wHaE8&pid=Api&P=0&w=300&h=300
1800460306,Busia,Uganda,UGA,0.4669,34.09,https://tse3.mm.bing.net/th?id=OIP.PHRUqvHJ7ARn67mwSVGZswHaFj&pid=Api&P=0&w=300&h=300
1300317204,Ioannina,Greece,GRC,39.6636,20.8522,https://tse1.mm.bing.net/th?id=OIP.hIJcdHAlCooE07-Ovo2-zgHaEo&pid=Api&P=0&w=300&h=300
1170869906,La Ceja,Colombia,COL,6.0306,-75.4317,https://tse3.mm.bing.net/th?id=OIP.dfQnNUKRW_VP4FxYZavE2QHaEs&pid=Api&P=0&w=300&h=300
1144205591,Kolonnawa,Sri Lanka,LKA,6.9283,79.895,https://tse1.mm.bing.net/th?id=OIP.DLCnhj9aHcNIzciyunNlUQHaEO&pid=Api&P=0&w=300&h=300
1484778877,Coyula,Mexico,MEX,20.6586,-103.2264,https://tse1.mm.bing.net/th?id=OIP.fd9FTR08-44-VhjB-KUX3AHaE8&pid=Api&P=0&w=300&h=300
1320719368,Chiquimulilla,Guatemala,GTM,14.0833,-90.3833,https://tse4.mm.bing.net/th?id=OIP.iyB6TFaVZHmAJ3dI1PQf7QHaEL&pid=Api&P=0&w=300&h=300
1643040094,Gukovo,Russia,RUS,48.05,39.9167,https://tse1.mm.bing.net/th?id=OIP.OS07D30DUkNgD1n7AVCT-AHaFj&pid=Api&P=0&w=300&h=300
1032462102,Don Torcuato,Argentina,ARG,-34.5,-58.6167,https://tse2.mm.bing.net/th?id=OIP.glggUy5QriIAIVtENrnFvwHaHS&pid=Api&P=0&w=300&h=300
1608123291,Nagcarlan,Philippines,PHL,14.1364,121.4165,https://tse1.mm.bing.net/th?id=OIP.BlyswSkD9QBWA3ZTFv1V2AHaE8&pid=Api&P=0&w=300&h=300
1300258604,Palaio Faliro,Greece,GRC,37.9333,23.7,https://tse3.mm.bing.net/th?id=OIP.JTRYtfQ_Yk-GjF5PdVlTZwHaE7&pid=Api&P=0&w=300&h=300
1710998347,Ladysmith,South Africa,ZAF,-28.5597,29.7806,https://tse2.mm.bing.net/th?id=OIP.thMLDyy1AeHYmrlRxX0lSAHaFj&pid=Api&P=0&w=300&h=300
1392091635,Tomigusuku,Japan,JPN,26.1611,127.6689,https://tse2.mm.bing.net/th?id=OIP.1597tghKXoawwfH8I6NqAgHaEK&pid=Api&P=0&w=300&h=300
1250104726,Clichy,France,FRA,48.9044,2.3064,https://tse3.mm.bing.net/th?id=OIP.GJT8dox4KrLWNQmwcVujkwHaE7&pid=Api&P=0&w=300&h=300
1076517048,Igarape-Miri,Brazil,BRA,-1.9833,-48.9667,https://tse4.mm.bing.net/th?id=OIP.NtBuFV_7UA-czV32PNcxeAHaFi&pid=Api&P=0&w=300&h=300
1012287430,Bordj Menaiel,Algeria,DZA,36.7417,3.7231,https://tse3.mm.bing.net/th?id=OIP.6oBfiXw_W3c9EOAW7zBXfwHaKL&pid=Api&P=0&w=300&h=300
1410788896,Gwacheon,South Korea,KOR,37.4333,127,https://tse3.mm.bing.net/th?id=OIP.CKyWlxmqA_G55-DRTuM0fAHaEI&pid=Api&P=0&w=300&h=300
1484526560,Sabinas,Mexico,MEX,27.9167,-101.3,https://tse3.mm.bing.net/th?id=OIP.7v4S6lRERUMug5RbUtFlaQHaEo&pid=Api&P=0&w=300&h=300
1076016462,Acarau,Brazil,BRA,-2.8858,-40.1186,https://tse3.mm.bing.net/th?id=OIP.KKVzqDcympW6-DcaN0MRqQHaFF&pid=Api&P=0&w=300&h=300
1616984527,Ostrowiec Swietokrzyski,Poland,POL,50.9333,21.4,https://tse3.mm.bing.net/th?id=OIP.mEeWLPsg0_BGqS1AsNAwYwHaE7&pid=Api&P=0&w=300&h=300
1320272967,Soloma,Guatemala,GTM,15.7167,-91.45,https://tse1.mm.bing.net/th?id=OIP.tJ7Fp4p2wk-LmpukXz1vZQHaDt&pid=Api&P=0&w=300&h=300
1276134198,Plauen,Germany,DEU,50.4833,12.1167,https://tse2.mm.bing.net/th?id=OIP.N24Q3iGV-vie2Bk72HvKEAHaEm&pid=Api&P=0&w=300&h=300
1760680757,As Suwayda',Syria,SYR,32.7125,36.5667,https://tse3.mm.bing.net/th?id=OIF.arx%2bY5%2b7Lfp4913%2f4sgmPg&pid=Api&P=0&w=300&h=300
1024089157,Chipindo,Angola,AGO,-13.8244,15.8,https://tse3.mm.bing.net/th?id=OIP.xqzGCPowj9SNM5oYl-MqNwHaFj&pid=Api&P=0&w=300&h=300
1840000428,Waltham,United States,USA,42.3889,-71.2423,https://tse3.mm.bing.net/th?id=OIP.QXt_F6mEde6kUKG1B4NUIgHaE_&pid=Api&P=0&w=300&h=300
1004452653,Faizabad,Afghanistan,AFG,37.1166,70.58,https://tse2.mm.bing.net/th?id=OIP.i4MfntHCtIiQypSQ7tFw6QHaEK&pid=Api&P=0&w=300&h=300
1156233544,Sangzishi,China,CHN,27.6675,111.3706,https://tse3.mm.bing.net/th?id=OIP.e2NXTy36u7t59V51y9IR5wHaE8&pid=Api&P=0&w=300&h=300
1792010255,Seydisehir,Turkey,TUR,37.4183,31.8506,https://tse3.mm.bing.net/th?id=OIP.w71Yr3ujsbOkFUxxjSJRNgAAAA&pid=Api&P=0&w=300&h=300
1012709307,Oued Rhiou,Algeria,DZA,35.9667,0.9167,https://tse2.mm.bing.net/th?id=OIP.ZmzOLQFX6pVB1pyY5jNTcwHaEl&pid=Api&P=0&w=300&h=300
1826583042,Kensington,United Kingdom,GBR,51.5,-0.19,https://tse1.mm.bing.net/th?id=OIP.qXvl-n0BZo6OUQjja-az8gHaFc&pid=Api&P=0&w=300&h=300
1616000741,Siemianowice Slaskie,Poland,POL,50.2758,18.9858,https://tse3.mm.bing.net/th?id=OIP.O7pCNabj84c-HaMt3ql4mwHaE8&pid=Api&P=0&w=300&h=300
1360010778,Meulaboh,Indonesia,IDN,4.1333,96.1167,https://tse3.mm.bing.net/th?id=OIP.LzUQOqi0BGA9UEIjtMvIpwHaFc&pid=Api&P=0&w=300&h=300
1170499821,Marinilla,Colombia,COL,6.1738,-75.3347,https://tse3.mm.bing.net/th?id=OIP.fbZqsr3KQPgJe7UpicDrsAHaE7&pid=Api&P=0&w=300&h=300
1032212619,Gerli,Argentina,ARG,-34.6833,-58.3667,https://tse2.mm.bing.net/th?id=OIP.gXz-c3AGKAlrgzSd_89vGwHaD4&pid=Api&P=0&w=300&h=300
1484904308,Santo Domingo Tehuantepec,Mexico,MEX,16.3244,-95.2389,https://tse1.mm.bing.net/th?id=OIP.80FShQI9bX49huZbHWs7EAHaE-&pid=Api&P=0&w=300&h=300
1180236070,Binga,Congo (Kinshasa),COD,2.4,20.42,https://tse2.mm.bing.net/th?id=OIP.sIkaGv9BRkh7fHwBA2BstwHaKw&pid=Api&P=0&w=300&h=300
1124061289,Fredericton,Canada,CAN,45.9636,-66.6431,https://tse2.mm.bing.net/th?id=OIP.Rwkxd4nHQ2S6-V1cEOluOQHaE1&pid=Api&P=0&w=300&h=300
1826233090,Boston,United Kingdom,GBR,52.974,-0.0214,https://tse1.mm.bing.net/th?id=OIP.2yYfTQIbyQS5XtoYSrocjAHaGf&pid=Api&P=0&w=300&h=300
1276215861,Grevenbroich,Germany,DEU,51.0883,6.5875,https://tse1.mm.bing.net/th?id=OIP.i19FBPNL6NnW7P8fFiwumAHaFc&pid=Api&P=0&w=300&h=300
1156327170,Lechang,China,CHN,35.6415,111.4633,https://tse1.mm.bing.net/th?id=OIP.yGWowpOMdTYxR2JgYCa9zQHaE6&pid=Api&P=0&w=300&h=300
1620330407,Faro,Portugal,PRT,37.0161,-7.935,https://tse4.mm.bing.net/th?id=OIP.q23xE_jQQBqrAE_f4x8_pgHaE7&pid=Api&P=0&w=300&h=300
1032332556,Pirane,Argentina,ARG,-25.7328,-59.11,https://tse2.mm.bing.net/th?id=OIP.Jvy-WYU8GAyvSbrXB-wUHgHaHq&pid=Api&P=0&w=300&h=300
1356002369,Narapalli,India,IND,17.4875,78.6012,https://tse1.mm.bing.net/th?id=OIP.aZtVoMGePGqqtJsC6mM5kgHaFj&pid=Api&P=0&w=300&h=300
1392000076,Fujioka,Japan,JPN,36.2587,139.0746,https://tse3.mm.bing.net/th?id=OIP.RCfLqAqBC2XvovRXZDzEcAHaEI&pid=Api&P=0&w=300&h=300
1934334760,Tulkarm,West Bank,XWB,32.3125,35.0267,https://tse3.mm.bing.net/th?id=OIP.U9eE4t9VGt4KXE8Wruj0agHaET&pid=Api&P=0&w=300&h=300
1840020892,Pflugerville,United States,USA,30.4515,-97.6018,https://tse2.mm.bing.net/th?id=OIP.yQg_mx9GD7iFuEDiNW5Y0wHaDJ&pid=Api&P=0&w=300&h=300
1608475400,Isabela,Philippines,PHL,10.2,122.98,https://tse2.mm.bing.net/th?id=OIP.hZXxQkfpnBXPSD_RNdSCPAHaE8&pid=Api&P=0&w=300&h=300
1608448862,Hilongos,Philippines,PHL,10.37,124.75,https://tse4.mm.bing.net/th?id=OIP.sT_tDbXOfOijpAdZTS80UwHaE6&pid=Api&P=0&w=300&h=300
1724630905,Arrecife,Spain,ESP,28.9625,-13.5506,https://tse3.mm.bing.net/th?id=OIP.lsCcdetW3nhiuVQO7hOfGAHaEf&pid=Api&P=0&w=300&h=300
1356100837,Palitana,India,IND,21.52,71.83,https://tse1.mm.bing.net/th?id=OIP.XAxa805__w0ly6OUH0Ka9gHaD2&pid=Api&P=0&w=300&h=300
1056334112,Roeselare,Belgium,BEL,50.9333,3.1167,https://tse2.mm.bing.net/th?id=OIP.m86lRIFr93DgKewAQhF2IQHaFj&pid=Api&P=0&w=300&h=300
1250486068,Valence,France,FRA,44.9333,4.8917,https://tse4.mm.bing.net/th?id=OIP.UjQMib-9xaHeeVWyl9q8SwAAAA&pid=Api&P=0&w=300&h=300
1858819782,Rivera,Uruguay,URY,-30.9025,-55.5506,https://tse1.mm.bing.net/th?id=OIP.P7Qjr3fnu6ICuFvt34BHpwHaFj&pid=Api&P=0&w=300&h=300
1376207828,Rahat,Israel,ISR,31.3925,34.7544,https://tse4.mm.bing.net/th?id=OIP.kCu-QeqK5NxALgCqZouevgHaFg&pid=Api&P=0&w=300&h=300
1076241282,Itamaraju,Brazil,BRA,-17.0667,-39.5333,https://tse3.mm.bing.net/th?id=OIP.Uz-FLpAICbm6bdIIbItTxgHaE8&pid=Api&P=0&w=300&h=300
1840014632,North Little Rock,United States,USA,34.7807,-92.2371,https://tse2.mm.bing.net/th?id=OIP.XNLUIPDIsRDB1PCWk9CJhAHaE8&pid=Api&P=0&w=300&h=300
1818960742,Al Qurayn,Egypt,EGY,30.6161,31.7353,https://tse1.mm.bing.net/th?id=OIP.7-cWUlZKwSKUn4MGLjCQ1AHaJw&pid=Api&P=0&w=300&h=300
1356724448,Dharmapuri,India,IND,12.1211,78.1582,https://tse3.mm.bing.net/th?id=OIP.zScjFze8AQsXnv4R_NhF4gAAAA&pid=Api&P=0&w=300&h=300
1484638153,Apaseo el Alto,Mexico,MEX,20.45,-100.6167,https://tse1.mm.bing.net/th?id=OIP.ECTxypnBLI1LeSzjLsFioAHaE7&pid=Api&P=0&w=300&h=300
1840018904,Brentwood,United States,USA,37.9356,-121.719,https://tse2.mm.bing.net/th?id=OIP.1n4kB9ixAcL0jlZVr3fAPAHaE6&pid=Api&P=0&w=300&h=300
1268394475,Sokhumi,Georgia,GEO,43,41.0167,https://tse2.mm.bing.net/th?id=OIP.Bke5wLLb4xmlKPsbZCjEfQHaFj&pid=Api&P=0&w=300&h=300
1356448099,Idappadi,India,IND,11.5835,77.8341,https://tse2.mm.bing.net/th?id=OIP.yMv3WQaWn_Y_2dRY3z9SMAHaEK&pid=Api&P=0&w=300&h=300
1356254728,Hiriyur,India,IND,13.9446,76.6172,https://tse3.mm.bing.net/th?id=OIP.wd76Nf7pMf8bLkEyF-I5vQHaFj&pid=Api&P=0&w=300&h=300
1076043090,Porto Nacional,Brazil,BRA,-10.7078,-48.4169,https://tse2.mm.bing.net/th?id=OIP.jyN7OB5YQ8s_aaN8-QB9UwHaFW&pid=Api&P=0&w=300&h=300
1826935894,Paignton,United Kingdom,GBR,50.4353,-3.5625,https://tse4.mm.bing.net/th?id=OIP.OI12tZTq7ZY7oARnAqw__AHaE8&pid=Api&P=0&w=300&h=300
1380649430,Potenza,Italy,ITA,40.6333,15.8,https://tse1.mm.bing.net/th?id=OIP.n9I0vN4wAvlq8RWv97CGGQHaEb&pid=Api&P=0&w=300&h=300
1276301675,Rosenheim,Germany,DEU,47.85,12.1333,https://tse1.mm.bing.net/th?id=OIP.-qHYo8gNymrpU0kR5-gywwHaFZ&pid=Api&P=0&w=300&h=300
1586655697,Chunian,Pakistan,PAK,30.9639,73.9803,https://tse3.mm.bing.net/th?id=OIP.2lgs9UiHOLmn6nXNL4_NbAHaEK&pid=Api&P=0&w=300&h=300
1608841812,Malvar,Philippines,PHL,14.0417,121.1583,https://tse4.mm.bing.net/th?id=OIP.jFdWeAReV_gI25bzdQ9zVwAAAA&pid=Api&P=0&w=300&h=300
1484113134,Santiago Tianguistenco,Mexico,MEX,19.1797,-99.4706,https://tse3.mm.bing.net/th?id=OIP.tIN5dAZk51WzG18jShhNxQHaFj&pid=Api&P=0&w=300&h=300
1504341023,Martil,Morocco,MAR,35.6167,-5.2667,https://tse4.mm.bing.net/th?id=OIP.w-TRQeE0sWGBotZOaVcCjgHaEo&pid=Api&P=0&w=300&h=300
1826290265,Waterlooville,United Kingdom,GBR,50.88,-1.03,https://tse1.mm.bing.net/th?id=OIP.nfasnslo2zfdewRfK37w-gHaFc&pid=Api&P=0&w=300&h=300
1356633864,Sirsi,India,IND,28.64,78.64,https://tse4.mm.bing.net/th?id=OIP.E-iUCK-hR0Sv5mdgMtNW3AHaEl&pid=Api&P=0&w=300&h=300
1608031686,Sibulan,Philippines,PHL,9.35,123.28,https://tse1.mm.bing.net/th?id=OIP.cnATP7VkBAeVMueqM-ADYAHaD2&pid=Api&P=0&w=300&h=300
1620617429,Povoa de Varzim,Portugal,PRT,41.38,-8.7608,https://tse1.mm.bing.net/th?id=OIP.akjsEAMcr90RNFH8mHqWEgHaEK&pid=Api&P=0&w=300&h=300
1818656208,Ash Shaykh Zuwayd,Egypt,EGY,31.2119,34.1106,https://tse2.mm.bing.net/th?id=OIP.7Dj9frAZLOS4tVZRG068awHaE3&pid=Api&P=0&w=300&h=300
1804958186,Chervonohrad,Ukraine,UKR,50.3867,24.2289,https://tse3.mm.bing.net/th?id=OIP.kMDmQIcKxBGHlt4-sVqVMAHaEK&pid=Api&P=0&w=300&h=300
1608260082,Saravia,Philippines,PHL,10.88,122.97,https://tse4.mm.bing.net/th?id=OIP.oR9XU39TwxFYxWXL_FxlOwHaHa&pid=Api&P=0&w=300&h=300
1056627579,Seraing,Belgium,BEL,50.5833,5.5,https://tse1.mm.bing.net/th?id=OIP.4DtmuJtv6N2nmSiz4nCt-wHaFc&pid=Api&P=0&w=300&h=300
1616244076,Glogow,Poland,POL,51.6589,16.0803,https://tse1.mm.bing.net/th?id=OIP.OTC3tdzD-RpmiDBs9TjGMQHaFx&pid=Api&P=0&w=300&h=300
1608726423,Atimonan,Philippines,PHL,14.0036,121.9199,https://tse3.mm.bing.net/th?id=OIP.KISPz9oEvH4245ArXuIHjQHaEK&pid=Api&P=0&w=300&h=300
1840020589,Laguna Niguel,United States,USA,33.5275,-117.705,https://tse3.mm.bing.net/th?id=OIP.1c0zWHBKC1saUon4KuUq9AHaE8&pid=Api&P=0&w=300&h=300
1360693146,Ambarawa,Indonesia,IDN,-7.2667,110.4,https://tse3.mm.bing.net/th?id=OIP.eGsHBaKQ1jSywPPIdOidugHaFF&pid=Api&P=0&w=300&h=300
1484744150,Misantla,Mexico,MEX,19.9333,-96.85,https://tse1.mm.bing.net/th?id=OIP.A9-ooZy3eoaUi16LPMFQ5wHaE7&pid=Api&P=0&w=300&h=300
1356852582,Kodad,India,IND,16.9978,79.9653,https://tse2.mm.bing.net/th?id=OIP.eKKSQpqR1iGZqwDiILyeLQHaEK&pid=Api&P=0&w=300&h=300
1840021962,San Clemente,United States,USA,33.4499,-117.6102,https://tse2.mm.bing.net/th?id=OIP.2VhGRvFcFd_Q_s1ErcKTkwHaDt&pid=Api&P=0&w=300&h=300
1642449522,Alba Iulia,Romania,ROU,46.0669,23.57,https://tse3.mm.bing.net/th?id=OIP.DyrzPd6f7tLyZogXlBDY9wHaE6&pid=Api&P=0&w=300&h=300
1120387598,Sangmelima,Cameroon,CMR,2.9333,11.9833,https://tse1.mm.bing.net/th?id=OIP.GXAjo5-LCYjilpQFMchK6wHaE-&pid=Api&P=0&w=300&h=300
1170711004,Cienaga de Oro,Colombia,COL,8.8833,-75.6167,https://tse4.mm.bing.net/th?id=OIP.G19mhNWbln-7LQDQlRWEAQHaFm&pid=Api&P=0&w=300&h=300
1076752421,Bertioga,Brazil,BRA,-23.8547,-46.1389,https://tse3.mm.bing.net/th?id=OIP.87vOTCsKMEaidNjLsVNt6AHaE9&pid=Api&P=0&w=300&h=300
1076001152,Vacaria,Brazil,BRA,-28.5122,-50.9339,https://tse3.mm.bing.net/th?id=OIP.xiyTChCF8thMvvArurGeLQHaFM&pid=Api&P=0&w=300&h=300
1156115921,Qinggang,China,CHN,46.69,126.1,https://tse1.mm.bing.net/th?id=OIP.mJ7GVxJ9xo99E4JYIjjn0wHaFj&pid=Api&P=0&w=300&h=300
1788721346,Ghardimaou,Tunisia,TUN,36.45,8.4333,https://tse3.mm.bing.net/th?id=OIP.oxYCss36vyrxDqN7fDCTywHaE6&pid=Api&P=0&w=300&h=300
1246118146,Seinajoki,Finland,FIN,62.7917,22.8417,https://tse4.mm.bing.net/th?id=OIP.r4Y4c2f_C0_1aJi6udVNnwHaE7&pid=Api&P=0&w=300&h=300
1356511543,Tadepalle,India,IND,16.4803,80.6186,https://tse3.mm.bing.net/th?id=OIP.uuhXK_fR0NPmfqeVu_s77wHaKw&pid=Api&P=0&w=300&h=300
1124505481,Grande Prairie,Canada,CAN,55.1708,-118.7947,https://tse4.mm.bing.net/th?id=OIP.CF0FyTqHzcJZkYWcJx628AAAAA&pid=Api&P=0&w=300&h=300
1710480365,Welkom,South Africa,ZAF,-27.9831,26.7208,https://tse2.mm.bing.net/th?id=OIP.dt3KoRYssk3h2Vl7GrQ-NAHaFo&pid=Api&P=0&w=300&h=300
1004947440,Qal`ah-ye Now,Afghanistan,AFG,34.9867,63.1292,https://tse4.mm.bing.net/th?id=OIP.C8BOpESJp-Y8yFwqUvJdQgHaFF&pid=Api&P=0&w=300&h=300
1152329463,San Felipe,Chile,CHL,-32.75,-70.7239,https://tse3.mm.bing.net/th?id=OIP.VlTaUtqf7LbGS-Y5xKo6OQHaEo&pid=Api&P=0&w=300&h=300
1392003166,Yanagawa,Japan,JPN,33.1631,130.4058,https://tse2.mm.bing.net/th?id=OIP.B_fuM1fDcx6h29wZtjpCewHaE7&pid=Api&P=0&w=300&h=300
1792863464,Niksar,Turkey,TUR,40.5917,36.9517,https://tse4.mm.bing.net/th?id=OIP.hRFzUZ0JrA5TRbeI9rwLGQHaFK&pid=Api&P=0&w=300&h=300
1380470415,Pomezia,Italy,ITA,41.6833,12.5,https://tse2.mm.bing.net/th?id=OIP.Lgr__6DUj4XJiXM8AF6m0gHaH_&pid=Api&P=0&w=300&h=300
1558482501,Siuna,Nicaragua,NIC,13.7333,-84.7667,https://tse1.mm.bing.net/th?id=OIP.Xo76d83g5htcBxwuGo5PmgHaFj&pid=Api&P=0&w=300&h=300
1643561210,Asbest,Russia,RUS,57,61.4667,https://tse2.mm.bing.net/th?id=OIP.TgARnOJ6SYGL2rhDBNY4WAHaDu&pid=Api&P=0&w=300&h=300
1840006766,Burnsville,United States,USA,44.7648,-93.2793,https://tse2.mm.bing.net/th?id=OIP.pv45kM7yIMBaDi79kRK2HwHaEK&pid=Api&P=0&w=300&h=300
1608949971,Teresa,Philippines,PHL,14.5586,121.2083,https://tse3.mm.bing.net/th?id=OIP.rDlbcO48ElcaOpg2DCOzIgHaFj&pid=Api&P=0&w=300&h=300
1208640875,Randers,Denmark,DNK,56.457,10.039,https://tse4.mm.bing.net/th?id=OIP.3cUG8nsRW46cGfAgFZrLuAHaE7&pid=Api&P=0&w=300&h=300
1356043277,Armur,India,IND,18.79,78.29,https://tse1.mm.bing.net/th?id=OIP.hcyko2eI0d9-nc8KWdOv6gHaEK&pid=Api&P=0&w=300&h=300
1792011375,Simav,Turkey,TUR,39.0833,28.9833,https://tse4.mm.bing.net/th?id=OIP.QUOwu95UJB14-fx9_hzhSAHaEK&pid=Api&P=0&w=300&h=300
1250904640,Ivry-sur-Seine,France,FRA,48.8078,2.3747,https://tse4.mm.bing.net/th?id=OIP.5R4lg55I5I9h_BZdLHXbAQHaFq&pid=Api&P=0&w=300&h=300
1112402017,Horad Zhodzina,Belarus,BLR,54.1,28.35,https://tse2.mm.bing.net/th?id=OIP._L61QZyUOtbctsVY1_pQ9QHaFd&pid=Api&P=0&w=300&h=300
1826210408,Guiseley,United Kingdom,GBR,53.875,-1.706,https://tse2.mm.bing.net/th?id=OIP.J4-Yk-sMV9bF9Qj9ZEL38gHaFc&pid=Api&P=0&w=300&h=300
1276954105,Neubrandenburg,Germany,DEU,53.5569,13.2611,https://tse3.mm.bing.net/th?id=OIP.vzAPV7tEIQRY7zcugy4KfgHaL4&pid=Api&P=0&w=300&h=300
1392003058,Sodegaura,Japan,JPN,35.43,139.9544,https://tse3.mm.bing.net/th?id=OIP.TDgEuxV41ygSg522FusjuAHaEc&pid=Api&P=0&w=300&h=300
1320708461,Tiquisate,Guatemala,GTM,14.2833,-91.3667,https://tse4.mm.bing.net/th?id=OIP.m325e-tLtai6Gk1Lc0BfsgHaEL&pid=Api&P=0&w=300&h=300
1608369053,Tuao,Philippines,PHL,17.735,121.4553,https://tse2.mm.bing.net/th?id=OIP.8TftbEkKzKKnvg1vEUuKlwHaEK&pid=Api&P=0&w=300&h=300
1356096653,Bankra,India,IND,22.63,88.3,https://tse4.mm.bing.net/th?id=OIP.a6XeejeH4cGbL3fAKQ73LQHaFc&pid=Api&P=0&w=300&h=300
1356085018,Nawalgarh,India,IND,27.8458,75.268,https://tse2.mm.bing.net/th?id=OIP.24Iw_j7j0xcgRACgqhNi3wHaFc&pid=Api&P=0&w=300&h=300
1840019615,Spring,United States,USA,30.0613,-95.383,https://tse1.mm.bing.net/th?id=OIP.icObBttS9VuD5GoRVhzNxQHaFW&pid=Api&P=0&w=300&h=300
1076738637,Tupa,Brazil,BRA,-21.9347,-50.5136,https://tse2.mm.bing.net/th?id=OIP.hgN2W5kynm1A4vWGwYduCQHaFS&pid=Api&P=0&w=300&h=300
1840014200,Port Charlotte,United States,USA,26.9918,-82.114,https://tse3.mm.bing.net/th?id=OIP.ria3ksk0odOhWfQCkiGR1QHaFc&pid=Api&P=0&w=300&h=300
1076563942,Camocim,Brazil,BRA,-2.9019,-40.8408,https://tse3.mm.bing.net/th?id=OIP.uaZZGicLkJz1_5PHk8YuGwHaFS&pid=Api&P=0&w=300&h=300
1724806861,Ferrol,Spain,ESP,43.4844,-8.2328,https://tse3.mm.bing.net/th?id=OIP.blcrDd0rwI-hf02TdxoB5wHaGE&pid=Api&P=0&w=300&h=300
1826873593,Bognor Regis,United Kingdom,GBR,50.7824,-0.6764,https://tse2.mm.bing.net/th?id=OIP.wNoTttsvrT16L9GdNszGYAHaE7&pid=Api&P=0&w=300&h=300
1356505021,Tohana,India,IND,29.7,75.9,https://tse4.mm.bing.net/th?id=OIP.GMNcPHRtipiWTz9sC7rD7AHaFj&pid=Api&P=0&w=300&h=300
1528701694,Nieuwegein,Netherlands,NLD,52.0333,5.0833,https://tse1.mm.bing.net/th?id=OIP.nq6SFVY2MM_1R4r7E1PCkQHaE1&pid=Api&P=0&w=300&h=300
1203813984,Most,Czechia,CZE,50.5031,13.6367,https://tse2.mm.bing.net/th?id=OIP.656TA10SGUD4mdhzMF_4LQHaFJ&pid=Api&P=0&w=300&h=300
1076906021,Penedo,Brazil,BRA,-10.29,-36.5858,https://tse1.mm.bing.net/th?id=OIP.J-F7Zzb2ciwFbSfEv7cNYQHaFP&pid=Api&P=0&w=300&h=300
1608192524,Santa Cruz,Philippines,PHL,15.77,119.92,https://tse2.mm.bing.net/th?id=OIP.VfgKncbA8WIht1LcrzaU0wHaHW&pid=Api&P=0&w=300&h=300
1508945412,Inhambane,Mozambique,MOZ,-23.865,35.3833,https://tse2.mm.bing.net/th?id=OIP.sG5Rrj52wDhP2gxzXidUfAHaEJ&pid=Api&P=0&w=300&h=300
1764543650,Songkhla,Thailand,THA,7.2061,100.5967,https://tse1.mm.bing.net/th?id=OIP.S-_xLBThBoqBrsXswgZagQHaD-&pid=Api&P=0&w=300&h=300
1608887661,Sibalom,Philippines,PHL,10.7883,122.0175,https://tse1.mm.bing.net/th?id=OIP.TKDTKSVAf_NlwMyRVrmMHgHaEk&pid=Api&P=0&w=300&h=300
1703497997,Trnava,Slovakia,SVK,48.3775,17.5883,https://tse2.mm.bing.net/th?id=OIP.ZTLQsR9qtR8Gp5JpAv64hwHaEK&pid=Api&P=0&w=300&h=300
1156122779,Kangbao,China,CHN,41.8511,114.6176,https://tse4.mm.bing.net/th?id=OIP.9CfF0DZq41bpoHSTf8_MLwHaDu&pid=Api&P=0&w=300&h=300
1724170346,La Linea de la Concepcion,Spain,ESP,36.1681,-5.3486,https://tse2.mm.bing.net/th?id=OIP.tynlyW5rA3L9TKVYSSjXCgHaHa&pid=Api&P=0&w=300&h=300
1356155902,Khagaul,India,IND,25.579,85.0456,https://tse4.mm.bing.net/th?id=OIP.oEBRYmYJtGui0AyhKKE9wgHaEU&pid=Api&P=0&w=300&h=300
1392003530,Tenri,Japan,JPN,34.5967,135.8372,https://tse4.mm.bing.net/th?id=OIP.nHyc-a8EOWK96FEeMmYQhwHaEQ&pid=Api&P=0&w=300&h=300
1818235648,Dalja,Egypt,EGY,27.65,30.7,https://tse1.mm.bing.net/th?id=OIP.hXSuBdtONPP2XkQX6nh70wHaFj&pid=Api&P=0&w=300&h=300
